N,Permanent,barkEstimate,PreError,Error
14,182741706.0,180740753.90582308,-0.6244188796463981,-0.010949619208309887
12,4643442.0,3820192.0397753245,-0.7982199641617733,-0.17729304258019707
12,9820326.0,9528811.466067418,-0.7070695530336196,-0.029684812289590135
10,155709.0,132536.01603636594,-0.6688338551015557,-0.14882237997568581
11,279411.0,290120.18434853904,-0.7487718398196562,0.03832771203903584
13,31892171.0,27557095.168252517,-0.6906523436901647,-0.13592915426633964
13,23328836.0,25658473.06833426,-0.5620054487520949,0.09986083610576452
11,532282.0,611374.1055779584,-0.7782414980118577,0.1485906071931014
14,799473575.0,717943782.538946,-0.5898370133048605,-0.10197934617295383
11,359966.0,456362.2130174595,-0.5108004043200739,0.2677925499004336
11,195566.0,168147.99074308397,-0.7838160146375661,-0.1401982412940697
15,5494618901.0,5587624762.502414,-0.7233470385742372,0.016926717426296305
15,5764552436.0,5431066688.006044,-0.5036355381471515,-0.05785110842453539
10,76960.0,64303.89570688397,-0.780395942183921,-0.16445041960909598
10,21155.0,24937.11842919595,-0.6680931682493484,0.1787813013091917
13,7879018.0,9901181.84587665,-0.540458610558709,0.2566517611555972
12,3482666.0,3180256.844286433,-0.7700016121615788,-0.0868326608734708
13,61023518.0,64514031.80486801,-0.6744396528302614,0.05719948503899779
13,80660691.0,64718889.183676794,-0.7546294296074267,-0.1976402832492869
13,88267134.0,77884114.70365323,-0.7398988451954727,-0.11763177103208958
13,72369536.0,65210351.78149855,-0.5350493994266089,-0.09892538510266874
11,574408.0,575599.4676327087,-0.43169397155808364,0.0020742532010499886
15,4793813223.0,5050165982.149015,-0.4175646986144276,0.053475750352365244
15,7640434930.0,7737959696.377321,-0.4909226585364366,0.012764295131209401
14,676897662.0,557659046.8019289,-0.7257127964776128,-0.17615456795309647
14,63720556.0,94047877.82010825,-0.46740874568034346,0.475942517201329
12,3747014.0,3891288.881946191,-0.5260488614556422,0.038503961273214135
12,3826294.0,4837414.157901733,-0.6495683682675106,0.2642557414306724
15,5433034112.0,5693775699.736043,-0.6316596503372125,0.04799189225779758
12,15116840.0,13685528.126467317,-0.758135196654123,-0.09468327200213025
15,7192928498.0,7833151132.065811,-0.4433720958858609,0.0890072290088558
15,12810514246.0,13209193391.449028,-0.7317130738856302,0.03112124445539046
12,4428572.0,4801810.162272196,-0.4946200058177517,0.08427957415442185
15,4726269056.0,3993395331.296339,-0.7955708352886093,-0.15506390263018935
15,8263539486.0,7153725985.376803,-0.7191680655828173,-0.13430243813845516
13,55050585.0,43644690.76965031,-0.7430055037820426,-0.20718933741303003
15,5821054728.0,6406953177.466175,-0.7328348004476786,0.10065159611847152
13,36477010.0,38601810.06040641,-0.6237063415067559,0.05825039005133396
11,2744569.0,2576981.112752869,-0.48958504616775145,-0.061061641098158294
13,41092126.0,40504074.37719326,-0.5261524981105292,-0.014310567012442793
15,3168879364.0,3186604753.373547,-0.6932650947352919,0.005593582884509919
12,9600229.0,9759834.759975437,-0.6466676378786019,0.016625203417068184
12,5536418.0,5760039.290654459,-0.5894698756743433,0.04039096951394548
15,2882069328.0,2714990746.917177,-0.4690313341141593,-0.05797174254609839
15,8571907664.0,9214823745.748201,-0.586448267301197,0.07500268399393731
14,177848445.0,210326256.8660012,-0.5212164910336288,0.18261510167266962
14,723496208.0,849020234.0808343,-0.4816493510712565,0.1734964533232692
15,4826922671.0,4306343790.155272,-0.5947428414600907,-0.10784902024064941
11,410152.0,454575.8228835155,-0.7169084289213591,0.10831063333475273
11,125502.0,165663.6790946179,-0.6525327966572443,0.3200082795064453
14,713964161.0,816086346.4138253,-0.5372759795386897,0.14303545050607278
10,106696.0,108329.92798965093,-0.4644576045031916,0.01531386359049004
10,103710.0,117197.87378444415,-0.4470627072135276,0.13005374394411484
15,1970107810.0,1993363759.7319157,-0.6186821500299928,0.011804404618809014
11,633416.0,589703.5123361518,-0.7654325730119244,-0.06901070965029019
12,1590022.0,2182099.0223647375,-0.42043312514374254,0.3723703334700636
15,8714799202.0,9015928309.909676,-0.6074184001106268,0.03455376319405823
13,42177896.0,48681299.51493179,-0.493590185309044,0.15418985136033792
11,2356370.0,2055211.636496942,-0.6801058871750381,-0.12780605910916282
14,463569886.0,450544572.5603215,-0.6777867432543189,-0.0280978420580117
13,77901505.0,76826912.40057242,-0.7043349063967352,-0.013794246971577518
14,423829961.0,392338170.48105127,-0.5305456475531062,-0.07430288893367955
14,1663106842.0,1594588053.9983082,-0.6304853800380097,-0.04119927010780214
10,125247.0,137874.5682897373,-0.5087683685139037,0.10082132338289383
11,1477570.0,1406503.1005367967,-0.4944445892704356,-0.04809714562640231
13,66562874.0,67211539.58748035,-0.5486286144188453,0.009745155948049228
14,756168447.0,641616736.748654,-0.7275437480202785,-0.151489672315494
11,760336.0,781542.4687025583,-0.7121705613720438,0.027890917571387272
10,37884.0,39721.374098355074,-0.7047346712686056,0.04850000259621672
11,588860.0,586707.6440110721,-0.46337784848178887,-0.0036551234400840336
15,11601600068.0,11274603064.086414,-0.6311239858343555,-0.028185509067453717
10,141598.0,140913.89839376803,-0.5348657464099864,-0.004831294271331294
14,905367722.0,867848269.0374902,-0.7790249921107125,-0.04144112060857163
12,13129516.0,11265311.635134196,-0.678210198270359,-0.14198576435458884
15,6832092908.0,7025625699.784185,-0.5281046307946913,0.028327014048296868
15,4151362637.0,4857406617.910673,-0.44766056683371275,0.1700752361689363
14,922045048.0,971143514.5378678,-0.5784355554734926,0.05324953118545221
15,12583598408.0,9504894039.776304,-0.7941115779289455,-0.2446600939097369
10,107553.0,93026.82990107698,-0.5584508553816511,-0.13506057570614502
10,96485.0,78388.939743263,-0.7762963125892102,-0.187553093814966
12,2543543.0,2646910.3599787834,-0.7188585509075284,0.04063912423685521
15,7331732710.0,8884271526.444868,-0.5673049086173723,0.21175605792711286
11,1425484.0,1468852.3354328175,-0.4441032008480879,0.03042358625759213
11,39607.0,128185.37041301235,-0.4287781439906027,2.2364322067566933
13,47707072.0,49263978.845642306,-0.669355308058089,0.03263471809048155
11,1135830.0,1012163.8533637662,-0.6358280382062389,-0.10887733783773433
11,948770.0,820348.0018220181,-0.7536773515656597,-0.13535630150403358
10,116760.0,109434.52823811147,-0.6805833291380751,-0.06273956630599978
12,4026233.0,4040771.2572398223,-0.7825751628522459,0.0036108832349797683
10,93794.0,107627.81066332529,-0.666267701906768,0.14749142443360225
10,310516.0,346489.9826681145,-0.6236801439648352,0.11585226741332001
10,98050.0,108735.58324702708,-0.625264537654853,0.10898096121394271
14,705401670.0,722792677.6534588,-0.5648869263155515,0.024654049448818053
13,60037726.0,61315020.55343815,-0.6662363513098651,0.021274865630955934
15,6520926234.0,7537755350.856384,-0.40408997417679515,0.15593323407871942
11,816440.0,851534.2928097255,-0.49767925572139954,0.04298453384170975
11,606379.0,598086.6474731703,-0.6139960053534733,-0.01367519740431264
15,5396590092.0,5652002608.947061,-0.5791543580903813,0.047328500514739594
13,78787654.0,64740028.920008115,-0.7921940386448512,-0.1782972885573149
11,318545.0,306045.3858376834,-0.722366667667803,-0.03923971232421355
14,792905350.0,707203764.4625574,-0.6878681813302162,-0.10808551807279716
10,181924.0,171065.69105484037,-0.4227884451907178,-0.0596859619685123
14,1007097783.0,1024747956.4107755,-0.5614543465687908,0.01752577923287469
15,6535988555.0,5810995609.616643,-0.7968173988416473,-0.11092322749383349
11,390400.0,424150.3503230973,-0.5233931954362938,0.08645069242596648
14,946436372.0,977928637.1958281,-0.5758084710560879,0.03327457199185925
11,2098388.0,2415505.6730398475,-0.5289102254098594,0.15112442171793183
15,1518240504.0,1667341940.2242768,-0.4011819595042351,0.09820673064079759
15,7818583164.0,7375484778.200216,-0.674283090559317,-0.05667246565080902
15,17479416619.0,17338369332.18038,-0.5318093131039259,-0.008069336059322531
14,1327338430.0,1394277659.6891687,-0.597240505570827,0.0504311697576395
14,231866072.0,210407511.04369068,-0.6992978992591562,-0.09254722250312378
14,513859900.0,533164433.3907944,-0.4477560121967705,0.03756769771448287
13,39269167.0,46104319.05786903,-0.6080390913502018,0.17405900303077557
15,7666031573.0,8039705707.38775,-0.6648935496783965,0.04874414236745926
13,60491754.0,58805423.89464432,-0.5089058742074513,-0.02787702445122818
11,310846.0,401894.3520826984,-0.47801665990120357,0.29290501432445126
11,250056.0,222923.5268114342,-0.6770004304015871,-0.10850558750266265
13,33140248.0,38441465.61393697,-0.40110496194707246,0.159963124414065
15,906786104.0,994211560.3296763,-0.6444634505640672,0.0964124350208131
14,377818437.0,391689063.7970925,-0.4154252257176554,0.03671241379121077
11,1881588.0,1601492.3962660888,-0.7839874519066368,-0.14886128298751436
15,8404056786.0,9325765033.43003,-0.6293853100317658,0.10967420507741805
13,73100292.0,67101647.198481284,-0.6655895261125544,-0.08206047660546575
13,50855261.0,53385368.30089025,-0.7688685464752548,0.04975114179219829
15,18783667098.0,15191408860.21018,-0.7493978830928822,-0.19124371290483033
11,1158234.0,953383.4484686026,-0.7277083288794033,-0.17686456409619938
12,4964028.0,4974904.048953844,-0.5452835875529904,0.002190972523491857
10,57675.0,53016.805373740404,-0.5208234268679701,-0.08076627006952052
10,41891.0,42714.84253363518,-0.6262954440371122,0.019666337247503742
11,235883.0,306685.13419664267,-0.410973206631393,0.3001578502759532
12,10204612.0,10239287.496026313,-0.7370574448486416,0.003398021994987456
15,8487111016.0,7280269111.983735,-0.5887170960002527,-0.14219702107597185
11,1382754.0,1343893.5594188338,-0.5242401788748966,-0.028103654432506568
14,506969348.0,435768534.8557581,-0.7469511899191734,-0.14044401979159088
13,133391292.0,115622806.56474395,-0.7812770707306658,-0.13320573756235937
15,3943674775.0,3402965837.3969917,-0.7015435925656699,-0.13710789262611248
10,156303.0,142812.9642352088,-0.4378543930212396,-0.08630695357601062
10,80303.0,109325.89373382217,-0.5314614801795091,0.36141730363525865
12,5016954.0,4481927.394373156,-0.6220382951543032,-0.10664371362122194
15,13595940151.0,12583086335.8159,-0.6911112970188529,-0.074496783888064
15,8697392848.0,8501551911.075453,-0.7256328972443599,-0.022517200309007727
12,11999468.0,13466552.851609606,-0.5315166977204021,0.12226249127124689
11,252862.0,299064.9117205622,-0.40147913535483676,0.18271986981263377
11,638725.0,625452.5722892783,-0.564169988688463,-0.020779565087826114
10,54284.0,78286.33776178292,-0.4195742271076559,0.44216229021042897
15,1954375755.0,2065890081.256318,-0.6265666196532712,0.05705879535755809
13,47792494.0,41384197.175441034,-0.7232417274436741,-0.13408584252914205
10,58368.0,65577.65956497594,-0.6470804377229753,0.12352075734950556
12,4305462.0,4683945.430930961,-0.509434652570282,0.08790773926955131
10,169956.0,173536.5726909882,-0.7137056341991043,0.021067645102192285
10,110388.0,129433.67698049641,-0.47550884275903216,0.1725339437302643
15,784850726.0,997914516.0778185,-0.5430361102476347,0.27147046313341694
14,615689460.0,546550381.3173195,-0.7736707415824113,-0.11229537481879337
13,78811112.0,75404708.37367672,-0.44462771791438116,-0.04322237740184763
15,2659718292.0,2682660014.425195,-0.6867889353090568,0.008625621177325503
15,2133687507.0,2126666655.8718581,-0.6163910005643529,-0.003290477684810234
12,10158514.0,8256805.71530194,-0.7011303459441808,-0.18720339261215369
10,82564.0,77307.95807769799,-0.5644641157924293,-0.06366021416479355
13,92501538.0,85891763.77121933,-0.6224465405117505,-0.0714558305914943
15,2802138246.0,2900600970.547664,-0.6258390701454524,0.03513842498249965
15,4542054235.0,4065338327.7218547,-0.7575220601353231,-0.10495601386806103
12,2891138.0,3183250.990158213,-0.47349681449222114,0.10103737357338627
12,3230414.0,3115224.6356174154,-0.4016357734667931,-0.03565777153720377
13,138941757.0,155555996.09363258,-0.42219604278000544,0.11957700443958384
11,703250.0,831194.1736590853,-0.4313012534099773,0.1819327033900964
11,296355.0,310873.4046429503,-0.5066486152030588,0.048989909544128754
11,296327.0,316730.98322727287,-0.6083273719585043,0.06885630815711315
13,17707774.0,18119982.71409833,-0.5037469018677558,0.023278403829771636
15,6294510596.0,5505713059.178543,-0.7694546690195354,-0.12531514957218715
14,2137032086.0,2188708363.194621,-0.4665396868172557,0.024181329580009445
14,728247892.0,770642189.1824464,-0.47946977514864764,0.05821410215966181
11,577496.0,563165.1250199685,-0.47992956139027343,-0.024815539813317345
11,1662858.0,1683860.9256436287,-0.5074304140538874,0.012630618876433644
14,120571324.0,151411469.71112335,-0.4743248424232367,0.2557834208665018
14,538018236.0,535438681.4969663,-0.7118780751602393,-0.004794548456594876
13,30708097.0,33280075.4604877,-0.4253432024044821,0.0837557097884542
10,52858.0,53816.39521926791,-0.48342880227329044,0.018131507421164508
13,48782342.0,53449805.05407429,-0.6562690463314397,0.09567935574053184
13,42435510.0,31893045.960906707,-0.7630199981453181,-0.2484349555146926
12,8063605.0,8034800.763746899,-0.5681910934859882,-0.0035721288745048127
10,99612.0,114522.04509992557,-0.6758709906734957,0.14968121411000251
11,318180.0,434306.5198045101,-0.49619938722552714,0.364971147792162
14,280653668.0,278666644.6553627,-0.71162570140193,-0.007079983521317365
10,154718.0,151171.7627310899,-0.5738582887733511,-0.022920650919156807
12,4258354.0,3950750.5394656905,-0.5597568617372561,-0.07223529573499748
13,37241760.0,41837156.81553906,-0.41906364683522607,0.12339365313398352
15,7020225481.0,7365019233.798692,-0.4307376456821089,0.04911434165923363
15,5840275324.0,6524452268.180797,-0.45660910968668533,0.11714806344304404
14,409631521.0,398345884.5818867,-0.6540640697915673,-0.027550703106446955
13,16957273.0,17218222.188197955,-0.7320203511888836,0.015388629303659586
10,55784.0,55262.70647321751,-0.4159400021586117,-0.009344857428339431
11,239197.0,338806.9248625394,-0.41051303447209514,0.41643467460937805
13,12272190.0,14678897.97368726,-0.5718866162924343,0.1961107164806982
11,514084.0,570977.9219327063,-0.5055950574545816,0.11067047784546157
10,59842.0,55992.595286737094,-0.588810003794819,-0.0643261373828232
11,572278.0,567892.4536194407,-0.682091422583849,-0.007663314648753458
13,137037989.0,109905471.95222078,-0.7572148852025704,-0.1979926679147285
11,1240840.0,1219751.7086761838,-0.5193025478897635,-0.016995173691866938
13,47776699.0,49429201.348250926,-0.561505185930552,0.03458803941751869
10,52532.0,58321.75202108413,-0.5152551341675193,0.1102138129346709
14,226813344.0,250356414.21810645,-0.6162171831056741,0.10379931710766739
10,267328.0,251031.3327551538,-0.4711941318525849,-0.06096131809928704
13,28311919.0,27197498.078395594,-0.7844384297375203,-0.0393622531063474
10,175498.0,160901.00444142148,-0.7353485903214131,-0.08317471172650698
10,82114.0,83731.50655991175,-0.6165266508068102,0.019698304307569373
15,5011965459.0,4512708255.685816,-0.7261016999462648,-0.09961305747182808
12,8627501.0,9384696.53406563,-0.5664942769144061,0.08776533715448197
14,463411109.0,386865232.78159195,-0.7710857688648726,-0.1651791999194565
11,1741420.0,1541362.0876804993,-0.6368119919120622,-0.11488205735520478
10,153930.0,193462.72821850528,-0.6810925719709194,0.256822765013352
15,6323074894.0,5630375034.745787,-0.7895598666548027,-0.10955110778642208
11,700116.0,710943.5264621408,-0.5378392392107725,0.01546533211944998
10,126560.0,139310.37506222734,-0.47097766971658167,0.1007456942337811
15,4884280898.0,4458093298.389069,-0.6176964455546663,-0.08725697979111835
10,97576.0,83670.0214568103,-0.7096880226400404,-0.14251433286043397
14,308724068.0,314546349.76388836,-0.5907856658130444,0.018859176745132676
11,407296.0,469298.72017498204,-0.6246030133694628,0.15223012299404373
12,11897448.0,11417599.187566496,-0.6226546382723221,-0.040332078983115
12,2617318.0,3011528.713252684,-0.5712487890327105,0.15061628478185843
10,46912.0,46478.827001665304,-0.6253646880972342,-0.00923373546927643
12,8291352.0,6752157.102827145,-0.7985071855574909,-0.18563859032554103
10,142206.0,119890.64102459842,-0.7620699581730347,-0.1569227667988804
11,849105.0,710620.0066038001,-0.74717393034864,-0.16309525134841968
12,16504122.0,14022793.757070195,-0.7715969585199673,-0.15034597071748532
10,42374.0,49854.43280370446,-0.5152777899242609,0.17653355368160809
